Site,longitude,latitude,B data max,B 100-year,E data max,E 100-year
NEM27,-102.388797,41.726194,1116.9717479433937,1138.2613658934063,0.20889208665727244,0.2522295695496869
NEM28,-101.593948,41.635402,1106.9439702171692,1142.389093557006,0.3414075976504743,0.39599563593848275
NEM29,-100.766349,41.715939,1098.4280906264446,1181.3486392225645,0.46474503666666733,0.5310913265832615
NEM30,-99.677126,41.580674,1074.9708926971305,1210.2128078009227,0.5622012907023614,0.7530282497309722
NEM31,-99.1722,41.538384,1064.4129113791105,1191.4153584434393,0.4968029536462925,0.7336436042477663
NEM32,-98.299715,41.488244,1045.863703533963,1162.1436154030594,0.7216002805774575,0.7928789197007369
NEM33,-97.473045,41.502943,1030.9455397767629,1142.0886666002386,1.2125721985523155,1.2633579803151131
NEM34,-96.692891,41.424565,1013.7452380861541,1131.7855684457008,0.9281086594222517,0.7235071592777513
NEN28,-101.616032,41.055641,1079.8761266044237,1082.290103302981,0.2583254456721688,0.30173629200917473
NEN29,-100.923767,40.972582,1064.612128174893,1116.6811848188333,0.4063333756038312,0.4656558182136872
NEN30,-99.951836,41.015901,1051.4888829907286,1138.6198665481984,0.30335355794446417,0.39703066191185155
NEN31,-99.273701,40.92382,1034.510787497344,1182.0647425792806,0.3668310359341569,0.46475708253001985
NEN32,-98.475583,40.770688,1012.1291599703809,1144.1345602967958,0.3396352559208735,0.43089409168180925
NEN33,-97.723715,40.802908,1002.0584087706964,1105.3758222664692,0.4189427854673366,0.37704056904377864
NEN34,-96.887806,40.861845,999.9910818519866,1085.3294998837707,0.5799257959773926,0.6189344511809792
NEN35,-95.859701,40.86969,998.4194555973086,1078.850199448197,1.2132854273436824,1.3839896998931533
NEO28,-101.61497,40.429117,1039.2593375103456,1049.6923008612548,0.3215988430183817,0.346486669826926
NEO29,-100.761299,40.392364,1023.5241261308091,1080.7549785894996,0.38274639840031105,0.4423843211050458
NEO30,-100.212612,40.392918,1015.3689430333654,1111.1125473450832,0.33806320182233446,0.3802205444122758
NEO31,-99.236281,40.315512,995.4632274879866,1133.0684309319486,0.2720109067119713,0.335155693349807
NEO33,-97.704744,40.21881,980.1592555592593,1129.4921934729587,0.7037167990032562,0.8890547529221304
NEO34,-96.887575,40.235566,981.0468729758032,1078.1433485997306,0.7526491546979527,0.8788801404255002
NEO35,-96.124341,40.31935,983.7723389457655,1057.9338220430423,2.7716632602639626,2.502342654537319
NHC60,-71.184871,45.156504,1988.1576806255757,2384.8680993086755,9.410126836935646,11.314806207335113
NHD60,-71.499211,44.563808,2006.5863468584844,2354.013303624428,0.9935684107552268,1.1771671506416301
NHE60,-71.935503,44.088861,2016.2233936705368,2318.2312451794405,1.3726735660725908,1.661325886692203
NHE61,-71.170193,43.839125,1948.758775091748,2175.1434763493075,0.7832906109331332,0.958080105421118
NHF61,-71.462273,43.3777,1912.462938461437,2122.891859168708,4.959838573382256,6.042154351559686
NJL60,-74.426009,40.068568,1412.1260080019513,1546.35257103148,4.349760591678159,4.3684786405768
NJM60,-74.77,39.5058,1335.9966589199091,1572.9470757983643,0.6846224580827408,0.6320144240786411
NJN60,-74.961416,38.955456,1372.1506607525266,1366.7262170072743,0.27775706401948147,0.26818334065438254
NVM07,-119.171245,41.388492,683.68984114829,787.4093399862061,0.1758839583009364,0.2190661037864756
NVM08,-118.414,41.5517,708.8417421117293,834.940910083562,0.12510138849334573,0.13458821675251575
NVM09,-117.547,41.5697,725.1419018799405,879.8951763647378,0.2047393630693814,0.23594545989578738
NVM10,-116.592,41.4667,733.4158842418631,868.3459121605448,0.13225893322566565,0.15809676505956596
NVM11,-115.782605,41.464572,770.6271084446929,882.0971651821094,0.14739063656550866,0.13907775350665846
NVM12,-114.899,41.3729,808.5945917914283,906.7390250537335,0.12295473880980079,0.10813366068359494
NVM13,-114.121,41.4225,850.4370654807608,930.5418239969138,0.39135031609777404,0.47081189476848795
NVN07,-119.318,40.8096,641.5242995933195,742.7931876620836,0.20674807855150784,0.26200359967635933
NVN07,-119.318134,40.809627,641.5234722489311,742.7928625803207,0.22620989703527922,0.29607417045618295
NVN08,-118.284,40.8433,664.0107364740336,767.6868402025675,0.44551546712432444,0.5552400470575305
NVN09,-117.418178,40.794694,676.1126136008203,800.7351718241384,0.2022104422797608,0.19496499869560047
NVN10,-116.578,40.8276,691.8682355912701,818.5188471257713,0.13494082909925434,0.121673494209974
NVN11,-115.948604,40.813949,699.2457190953334,833.507969523513,0.5917236885997588,0.5492146065318926
NVN12,-114.852,40.8351,745.4208335705626,895.4471069386694,0.1627619847763629,0.14900325977494583
NVO07,-119.036,40.1334,620.1735262613363,752.5724226048189,0.06302014314734522,0.07423326645624237
NVO08,-118.224,40.1825,627.5436850670859,755.7815952212137,0.11914962368882802,0.11028252479461059
NVO09,-117.3552,40.2152,644.83012713344,778.3198209081212,0.1501544814622926,0.1298150508544773
NVO10,-116.65,40.0809,649.8903400603363,797.8015620964023,0.09209490494896182,0.09561112871049315
NVO11,-115.767,40.135,664.0829189787689,828.4905800850811,0.13084232247956423,0.1319460918151392
NVO12,-114.978102,40.183518,674.3850099122787,862.012464060752,0.1452934321224751,0.12052255464366633
NVP06,-119.866251,39.466988,613.8648410603612,742.3899422251499,0.16104226183637815,0.1501329518883447
NVP07,-118.987,39.6261,609.6715446636392,734.91654438893,0.0606717269722802,0.0540023131263585
NVP08,-118.146774,39.650819,604.2484801249208,721.6231507922581,0.03395569499743812,0.03098760134773747
NVP09,-117.481,39.5152,610.022502322388,744.0274821208383,0.05766261333135578,0.058911816362935465
NVP10,-116.466,39.5488,627.7082571585788,778.968633008487,0.1932362552722384,0.1744466724466493
NVP11,-115.909253,39.595265,636.7353386298739,813.9441615620351,0.13670140190201466,0.11984971019902146
NVP12,-114.900412,39.525931,644.0560258834174,830.0006487081168,0.28891103466245177,0.21752123997791606
NVQ07,-119.104526,38.825689,596.209469899111,778.4019825367368,0.1661694115960105,0.15811811875946546
NVQ08,-118.196,38.9161,591.6669056938099,780.078573400398,0.10695138072100444,0.1133876191786876
NVQ09,-117.192,38.8247,584.0414021799003,756.2013350655615,0.20310093064778295,0.17727010610169058
NVQ10,-116.488377,38.860999,592.4678320002037,750.6632059152073,0.09462750110674542,0.09250336154311184
NVQ11,-115.687883,38.888872,603.3584027827748,769.9817970520578,0.18408919079776698,0.1689023637874813
NVQ12,-114.960957,38.986366,615.9740423353704,752.3466601022105,0.22409669725228493,0.17202132348923732
NYE56,-75.336978,44.792232,2177.5760591144367,2728.4069810559877,2.195347032198494,2.4205917504785592
NYE57,-74.56484,44.685323,2165.9013389904853,2634.7968359467636,1.5195780425757102,1.5381345088944482
NYE58,-73.749183,44.459165,2125.3696807138413,2554.164340731554,2.014798451325678,2.605713420580149
NYF56,-75.661443,44.309069,2088.856953633629,2618.1350513185644,0.39644021393737316,0.4992481602222037
NYF57,-75.003174,43.857884,2030.2019518921256,2578.752394156512,1.6873813086991498,2.0496936549883875
NYF58,-74.152794,43.843997,2042.6206349817853,2546.9051708994216,3.669392402472441,3.8098837772567764
NYG56,-76.08207,43.518902,1913.6826018622019,2463.823655318164,1.2111321460801432,1.4725695281036937
NYG57,-75.304363,43.357105,1899.5094074623496,2391.1364138857734,0.46677996241890685,0.5518625419707095
NYG58,-74.22728,43.271217,1918.1584332790178,2328.09415164004,0.8948728456832523,0.9922301468453442
NYG59,-73.340113,43.060281,1880.0048293297768,2137.496929538619,0.5758835448270149,0.6754480910958263
NYH54,-77.978641,43.367688,1782.2865858897273,2140.960969200843,1.1451980831469044,1.458471103502497
NYH55,-77.224879,43.275646,1791.567346560825,2153.0902347305155,0.7950907588750122,1.0261810826686601
NYH57,-75.594832,42.75686,1690.7873596947306,2121.907470541176,0.4155593647725094,0.5556664593101012
NYH58,-74.745452,42.656018,1713.1703581681274,2064.7975707373344,0.5048985280184655,0.6208300785882357
NYH59,-73.955708,42.533765,1743.5781204312666,1990.9667765706197,0.6036707356960404,0.7600317570740396
NYI54,-78.465665,42.639879,1565.8893152562707,1820.1852897222825,0.8556943790363678,0.9914272081666309
NYI56,-76.679607,42.343371,1529.4128659880646,1941.980106742739,0.38574350944248365,0.46645836387338824
NYI58,-75.085116,42.109356,1569.4694238234451,1884.8779361866614,0.7362843821511393,0.7866540967196773
NYI59,-74.389865,41.926188,1611.8279865097697,1840.1042064651094,1.4347485140126177,1.8266730680973606
NYJ53,-79.510154,42.110966,1428.2714010313819,1651.2676067961613,0.7287347381874997,0.909859712068515
NYJ54,-78.567637,42.137031,1454.0078098886293,1674.8441919951852,0.6122173459628187,0.7835528072202955
NYJ59,-74.507594,41.281783,1515.5770647530876,1764.336248213979,5.311481611594819,6.165435704292001
NYJ61,-72.869379,40.918589,1581.0891687261524,1721.5941856325076,3.4418037327849693,4.361755905104914
OHK52,-80.64304,41.698778,1327.9556969309049,1552.3976447658065,0.5467606865905484,0.5359432424436817
OHL48,-84.397616,41.451465,1177.9057257953846,1356.1059016453005,0.9328637580498009,0.7736004268479626
OHL49,-83.520884,41.346668,1211.5522663712081,1369.1134213492376,0.559461213763064,0.7409662836628614
OHL50,-82.680571,41.20108,1231.8932450107056,1388.0510340865978,0.8959123413372372,1.0433942683701667
OHL51,-81.740539,41.116548,1243.959810857339,1404.8154463886292,0.6335552879687475,0.7392301209454379
OHL52,-81.073081,41.00253,1248.3270218033624,1403.094572013268,0.5100254560405931,0.5156041673371365
OHM48,-84.460196,40.798366,1141.4701973474487,1251.5375063801719,0.8250269776193814,1.0168229106345796
OHM49,-83.722253,40.734177,1168.8157685163033,1274.773936759452,0.7542973070693838,0.7357737517218055
OHM50,-82.761782,40.608991,1191.3731296589986,1304.1793577444153,0.973299969040255,1.2466733692106344
OHM51,-82.062855,40.543141,1207.7050632506937,1311.3971836268033,0.4596546680722674,0.42825481497232576
OHM52,-81.263491,40.557201,1221.2718819681957,1320.8761226575054,0.7177723220188108,0.4832439380539552
OHN48,-84.656742,40.314931,1100.7789738721103,1194.6752139435955,0.6279017026463138,0.7065907634106834
OHN49,-83.979305,40.190408,1120.1922343609008,1209.728891142515,1.0401397591961616,1.2442219450317697
OHN50,-83.300516,40.082398,1139.7412141896095,1233.9294589070646,0.7657775454202338,0.9516130669170139
OHN51,-82.265165,39.98198,1166.5520652213452,1287.170915287535,0.9168415364304136,0.9739213706721638
OHN52,-81.399164,39.887555,1173.654830577625,1300.681926685661,0.6035990551752016,0.5884436404579011
OHO50,-83.245178,39.5866,1103.6466063314103,1207.376037852892,0.8517758954571004,0.9984668043177594
OHO51,-82.746248,39.382021,1099.5008601549384,1223.4045320127339,0.6343471987444955,0.7788936322037889
OHO52,-81.841468,39.325366,1120.0565311110909,1190.8817559054671,0.6258752466245396,0.6287844122164061
OHP50,-83.517165,38.974338,1063.487800890861,1144.8186611582819,0.5724137388629664,0.6268043905757124
OHP51,-82.82139,38.927064,1075.482346254907,1122.4183433047447,0.2736638062456796,0.24354621177103242
ORF03,-123.554,45.9328,1137.1813966516122,1570.5931503887016,0.46594492074030713,0.5291508263262852
ORF08,-118.742011,45.793508,1283.0427959941264,1600.020852988598,0.4384364887356038,0.4460510062227364
ORF09,-117.902859,45.708597,1288.123170821265,1592.1931801483424,0.28449086552734604,0.279008027193414
ORF10,-117.227833,45.980227,1355.1766530040343,1656.0047543200462,0.16966309528043308,0.2348200295235161
ORG03,-123.245017,45.326026,1063.5041697042143,1409.5371498464917,0.41817075195124204,0.4501942209187067
ORG04,-122.450982,45.221906,1064.8761372007568,1411.8070472138986,0.6224377995998238,0.6482817538345709
ORG05,-121.315015,45.243201,1087.3906700673394,1456.9212289187847,0.12429965847015642,0.13407890454941823
ORG06,-120.638476,45.240037,1116.87921341749,1479.0005036986913,0.23597629199946446,0.3012582189636469
ORG07,-119.6341,45.2761,1159.647186922413,1479.3615143688176,0.2343676808850635,0.2769893708073301
ORG08,-118.960524,45.240223,1170.1879473974514,1447.623093808516,1.018479228294584,1.1242812871295056
ORG09,-117.832356,45.331247,1209.927821312235,1471.5577490686806,0.23693514239606028,0.2601758613057432
ORG10,-117.190281,45.331668,1220.338314187116,1477.0751646443903,0.39581286982503205,0.38293493094114206
ORH02,-124.00612,44.678217,949.612163330307,1253.8313234256643,0.1687544545933739,0.17870394824366148
ORH04,-122.177961,44.691019,987.8243435774847,1327.1417263977114,1.5551375865031967,1.7533572883627127
ORH05,-121.203923,44.64749,1003.2254417223406,1311.7579336448166,0.2182591042416295,0.2558665304650225
ORH06,-120.294733,44.7423,1042.9966158157267,1347.475792790431,0.4113621944504387,0.5062507517790575
ORH07,-119.568659,44.599195,1029.0957213470974,1299.755586724964,0.3317220062313771,0.37822952951117284
ORH08,-118.668334,44.520147,1020.0422308376095,1297.744157015514,0.19669366660134818,0.18669028943489313
ORH09,-117.726194,44.661547,1052.642654870099,1332.551279053646,0.07903317017785486,0.06872910522623904
ORI02,-123.814,43.9737,868.6943102658112,1179.6607676474512,0.23013266068640573,0.24807002876520756
ORI03,-123.278,43.974,878.003945055129,1201.2308410041253,1.522179643504573,1.989600006800603
ORI04,-122.462064,43.768149,870.4258787103373,1127.333886703229,1.065437271588957,1.1818707035920375
ORI05,-121.379461,44.117593,926.3537185196788,1189.7175152937393,0.24107230819916992,0.31773418328437836
ORI06,-120.232543,43.905292,917.9457339255765,1164.2575528107836,0.21461834290230997,0.2502525212981655
ORI07,-119.509876,44.075111,943.4072486494373,1193.5870016765427,0.517273208601645,0.5115521371707591
ORI08,-118.548474,43.909124,931.6441501062299,1184.4369782843803,0.19739181428499022,0.21550944771550198
ORI09,-117.798819,44.014136,973.8351135996379,1172.3592943278088,0.3099985538124879,0.3305251242697888
ORJ02,-123.511907,43.354595,808.1257223932834,1074.9677271759213,0.32285670725153215,0.3446141509909316
ORJ03,-122.96,43.3725,819.2677661482579,1068.145585689792,0.8335263256393873,1.0309263416512306
ORJ04,-121.925023,43.149687,808.7401566274576,1003.3927196367591,0.20895655174641445,0.2841265863504215
ORJ05,-121.175611,43.258052,832.9020557111367,1010.5301757464612,0.14488157617289907,0.19865967015637592
ORJ06,-120.09449,43.281318,849.6182653351226,1023.1382113239449,0.4329067030720639,0.5293136716759206
ORJ07,-119.310963,43.36973,868.1706255388987,1103.3652376100058,0.21979961517845836,0.2459324668991012
ORJ08,-118.471893,43.349997,872.9333015283414,1108.6304918312621,0.15334093751910194,0.19878490541518662
ORJ09,-117.745468,43.362527,901.8433025706262,1066.3739216420386,0.2374559890960985,0.2910064123599591
ORK01,-124.504639,42.824013,746.6101267895543,993.9780357772489,0.31712009791913415,0.3444555622381592
ORK02,-123.372075,42.785094,745.3726428008553,965.6129447091544,1.130714092277202,1.3336430919483526
ORK03,-122.622097,42.622788,738.794290095577,926.8623987518815,0.25060356800395456,0.3026983297769738
ORK04,-121.762919,42.598389,748.3733883671314,919.3115192781156,0.21257675715391827,0.25996408735587584
ORK05,-120.896949,42.717697,773.2462087271276,928.8712338541935,0.09444983881990823,0.11778134280426691
ORK06,-120.244948,42.791583,790.8597984914401,931.0152769636876,0.13077383640036458,0.15958271752369796
ORK07,-119.25255,42.690821,791.1936747753738,921.7984622607452,0.15940621760256146,0.18053420583961727
ORK08,-118.454542,42.725003,803.6983582447629,955.5645868335868,0.33092129899260625,0.4456179109614802
ORK09,-117.730035,42.695001,811.9318003349691,981.8405211371856,0.27140433298913996,0.3057901879131814
ORL02,-123.668961,42.193601,703.2740906773489,893.498436265553,0.17171474682195495,0.21602634385342404
ORL03,-122.606,42.186888,698.3083894515372,866.0212343326278,0.15312370915800202,0.1911501519303646
ORL04,-121.882943,42.088589,699.7380251969148,848.2954519134591,0.10473572622542768,0.14153429514575533
ORL05,-121.001,42.0037,704.7765029338041,827.4058707098307,0.14980186681444177,0.18190380010596557
ORL06,-120.136,42.0785,723.0734700692975,843.3404450570389,0.16704771212315594,0.21208546345007226
ORL07,-119.32979,42.01184,728.1643484915593,843.7088203560809,0.189959229163057,0.23398394924720314
ORL08,-118.338964,42.194358,755.0750410875037,887.5614129427612,0.2017194340542375,0.21661445995351453
ORL09,-117.552168,42.085064,758.6759114490159,915.1153482167448,0.3370835261404185,0.35442512226478473
PAJ55,-77.819433,41.808622,1404.1335811755366,1624.2547538650263,0.328187731728578,0.3200142673467009
PAJ56,-77.019275,41.713657,1398.842527589504,1680.9262901338125,0.2664447237113669,0.29249162144484653
PAJ57,-76.347854,41.643647,1397.4067056773235,1730.3760032795838,0.1347435749130747,0.1577534110132449
PAJ58,-75.479811,41.51324,1448.315859319217,1703.207240535873,0.15519927167246084,0.21174209629390486
PAK53,-79.888833,41.630491,1337.331508671036,1553.7941270608956,0.6510285709534341,0.6091044790062603
PAK54,-79.156582,41.424422,1316.2060687202595,1522.5565172427164,0.4847185279375341,0.513405180540905
PAK55,-78.180164,41.467576,1336.074007199123,1549.722484458014,0.4245098393421421,0.4249770054751161
PAK56,-77.426956,41.340877,1320.6190480130324,1548.8496555368827,0.40261299475428064,0.37081672206114175
PAK57,-76.592364,41.134949,1293.5548136131888,1570.8657373676442,0.10115895966112255,0.11053068225267856
PAL54,-79.437751,40.911429,1223.4247085773118,1441.4828745940717,0.23775255815949237,0.2746232161907852
PAL56,-77.67742,40.704738,1202.3027777685847,1369.953521596724,1.5411608761470628,1.702986179737196
PAL58,-75.869708,40.351778,1299.515796617963,1498.4935125540128,5.697324058288476,5.001156344320734
PAL59,-75.408744,40.183075,1332.5884300040866,1639.576125946019,2.893520117704702,2.6250955057578893
PAM53,-80.435931,40.514682,1216.121746797257,1362.10588489504,0.34203528614036766,0.3739641141833586
PAM54,-79.46012,40.214859,1196.705410067182,1266.1537186823803,0.23572666600468373,0.25902426917048793
PAM55,-78.764783,40.186032,1202.556402167965,1280.2321183227543,0.5411334043702559,0.6461226011917248
PAM56,-77.925196,39.991857,1235.5387976259267,1335.7881327876933,0.8550669473184753,0.7937508201269519
PAM57,-77.317318,40.006866,1246.793664621384,1383.3047288168943,11.185871708281198,7.799422600637028
PAM58,-76.329527,39.901517,1273.9946216581911,1523.4781982670384,3.3927576175436083,2.9489402072663027
REC38,-91.177623,47.710015,1831.0499937288812,2171.2942516849384,4.142481784566831,4.559489753433571
RED38,-91.531732,47.115031,1775.933892859601,2153.7014236565055,1.1842397508466063,1.2302177732145987
REE36,-93.312267,46.481201,1694.9703252524894,2061.704503637417,0.16240804122233715,0.17625027736823928
REE45,-84.991575,46.095332,1846.310763508395,2271.680794681365,1.2654865919191969,0.9586438909821821
REF24,-104.488901,46.009268,1452.3498364631114,1646.3307494067103,0.3126724003649262,0.3015524642750333
REF59,-73.235863,43.669298,2014.0627685004981,2368.7851400848076,0.6752838913205733,0.9013414905795926
REG45,-85.291882,44.812121,1671.7909592529572,2107.079781114218,0.49100510927743257,0.38235199034238404
REG46,-84.475667,44.85633,1720.406702845813,2138.085796546063,0.9337740360577917,0.7353630223386152
REG56,-76.081171,43.518507,1913.6123418288453,2463.6910505445103,1.2819732497070186,1.6629176110975508
REG58,-74.157009,43.269196,1919.316335979118,2316.5663596699087,0.9387062343596946,1.1345369664038754
REH36,-93.938026,44.55801,1414.388873828639,1678.2944312853892,0.45319828975647364,0.5163612242784917
REH56,-76.423548,42.890985,1699.8807007762775,2192.1329821339873,0.30245226984709717,0.41278295491798356
REH62,-71.23447,41.921486,1745.7085319913185,1952.9982210371138,2.529358551996644,2.910531440553124
REI55,-77.358452,42.61763,1584.506393484101,1901.7306926060191,0.5026283218388969,0.553405762531749
REI55,-77.348751,42.618729,1584.9929379799612,1906.2018386621646,0.4699305426997936,0.5487790501783136
REI56,-76.679622,42.343369,1529.412028181868,1941.9799920583673,0.38301920578055104,0.48669506738441937
REJ30,-99.321016,43.457738,1145.150905158697,1301.0335897428038,1.1139451984556543,1.1989565805349307
REJ49,-82.906279,42.735258,1379.7899164537746,1652.3993678860368,0.8951782921243123,0.7720445005752485
REJ61,-72.782397,40.958108,1588.1764012032982,1732.4510939773286,6.13314361122185,7.363993472167653
REJ62,-71.891992,41.069097,1630.335295935038,1774.0113911061824,0.711323453027315,0.9306422749299481
REK56,-77.496143,41.252377,1301.3769130511732,1500.1547171733903,0.9087690925755298,0.7846652401332059
REK57,-76.58089,41.117987,1293.1645398684554,1584.9267106188604,0.09403197054310342,0.10601546268905987
REK58,-75.763013,41.01894,1369.6183059002515,1618.7440558781193,0.044018174390892666,0.04735240726062136
REK59,-74.870484,40.696081,1426.2113742776378,1588.185428659164,10.302995043228135,10.272311817471167
REL45,-86.786614,41.272151,1045.4393782603877,1257.6914000600514,0.7113650807168875,0.9735391194231156
REL53,-80.005029,41.014898,1244.6804876360202,1451.9497533734566,0.5951594857590916,0.43731398686480266
REL55,-78.598706,40.725923,1204.434791834356,1425.8991463662423,0.11554889685612264,0.12807910645456128
REL59,-75.11088,40.272915,1368.1068731618177,1665.471596981859,5.013774371522395,4.592005040128933
REM55,-78.726566,40.227813,1200.1886361329134,1285.1716101827108,0.2653843509811542,0.2892661624518683
REN47,-85.760045,40.361083,1053.2435018434044,1164.6898859394455,0.5739325873993275,0.7481093945474102
REN57,-77.477243,39.492945,1280.2054317667098,1418.9143312962346,11.444626527563786,7.623147268026149
REO43,-89.158486,40.007406,971.3506123406448,1109.6996898544644,0.34171109922775605,0.39146108144638303
REO49,-84.178811,39.706873,1077.4350362071593,1162.963420859147,1.12212951835133,1.3429426399506885
REP47,-86.215675,39.134663,1011.4625488244801,1073.1911467813914,0.3869708397268701,0.4696462217646734
REQ33,-97.846265,38.942382,903.9660970300381,1007.6831624696113,0.2247144731132307,0.24596586228617895
REQ47,-86.463774,38.477406,976.6830749569184,1042.2177794050624,0.37272894357209496,0.4282719863397121
REQ48,-85.636973,38.392541,989.642812894074,1031.322256007028,0.3206817879685407,0.376977357172128
REQ53,-81.594875,38.00231,1157.146663893401,1172.985227367273,0.36624387464713687,0.3201875377527388
RER39,-93.131587,38.163514,863.928762755994,890.9325781063316,1.4485797895333934,1.2578255254182813
RER54,-80.856156,37.257013,1193.122307731603,1258.8449701158697,1.2962473806886003,0.916773433556975
RES46,-87.625601,37.470726,888.5314241529069,891.3176599723391,0.4707354536169459,0.5607564113317545
RES50,-84.283187,37.026894,902.6730917577481,985.0212500775509,0.14152762519054113,0.16545432396669843
RET45,-88.528975,36.894269,820.9068100658185,807.8836843826725,0.6365287997966085,0.6358829700961721
RET46,-87.789612,36.689651,810.6244488686567,786.165969324922,0.6089775299821324,0.6034659396258031
RET54,-81.503699,36.067624,1023.057828789158,984.8693407726494,2.6141994478007624,2.1255532843807896
RET56,-79.961528,35.838158,1083.6280086152399,1184.126175799146,4.003171017769481,3.471615023078547
RET57,-79.336545,35.807823,1100.5000152551588,1232.9645913839024,2.3985465053603687,1.8609407470613095
RET58,-78.453645,35.704879,1094.367283207449,1253.652285596849,2.6730507101886496,1.8341069217619372
REU49,-85.704724,35.969238,763.5697282818159,800.5322578527664,0.29944069828022624,0.3666610589136904
REU60,-77.354899,34.969009,949.9528765890409,1144.8603779358536,1.208589437195002,0.5344637587758494
REV52,-83.74835,35.171637,765.2919934087479,761.5616328682007,0.22932023236818846,0.25148113088640667
REV55,-81.338424,34.903414,889.280383136026,922.7917164410331,0.8286844330125136,0.912551076353968
REW51,-84.70099,34.698582,650.6408021955864,715.5681046559155,0.8989060380065206,0.8571454224138495
REX49,-86.494914,34.049859,597.8236757321586,656.2694947508622,0.25551900878901623,0.2676804451211364
REY51,-85.237041,33.392554,633.1600110142427,660.441409957611,0.3720706583567538,0.3879377266737628
RII62,-71.746959,41.378931,1677.555932323597,1862.5721595651005,3.3878226347249587,4.555036777286306
SCV53,-82.817941,35.067192,819.7088581507029,833.5392793020017,3.021314290406506,3.5316253583335584
SCV56,-80.517697,34.655486,884.5507008429081,916.9911794541717,4.355830153827127,4.271919344450585
SCV57,-79.76038,34.731241,916.0179965329463,1022.0382230542001,2.658901067936321,2.0008323923834253
SCW54,-82.184626,34.447966,790.2626634935511,816.4993566840266,1.2344586273791707,1.1022308076975533
SCW55,-81.568578,34.36218,811.76358265331,855.2270481724604,3.280069473098369,3.6927959667335477
SCW56,-80.777725,34.278132,829.4393987669972,872.7115604916543,1.5176021808841962,1.2271237706351577
SCW57,-80.122987,34.001043,821.8828476964661,939.980754136877,0.9771976700504917,0.6381300381930268
SCW58,-79.379082,34.061266,854.9759084893261,978.5110750127036,0.3046077271973604,0.29628016339940266
SCX55,-81.812079,33.743305,741.5474841864503,807.3633888826274,1.0425332917630268,0.9690597897505733
SCX56,-81.062832,33.516368,746.6448914122338,818.4772448934247,0.8433552832416656,0.9389074620571192
SCX57,-80.283941,33.521253,784.5374394539081,870.1036677901049,0.686648330983741,0.5000057038349119
SCX58,-79.613258,33.276455,797.5123502703954,903.4323902603549,0.7589485629290901,0.4312192018743443
SCY56,-81.277162,32.911441,698.7074924862397,768.3201701616804,0.692915929285534,0.616687059503187
SCY57,-80.584428,32.680149,726.3651971548537,819.923867156661,0.5058136557833585,0.4495936845842656
SCY58,-79.888754,32.687649,755.7987883106796,842.2035385192528,0.47861641656365495,0.26205887995908117
SCZ57,-80.809032,32.280111,699.8318447200468,788.4689432090673,0.32417065737134576,0.3153390554813997
SDG25,-103.51971,45.413444,1385.1773841449735,1537.4492184776227,0.3155872117978896,0.31317668222738276
SDG26,-102.599433,45.47593,1400.4583862368868,1568.4840893953644,0.3049386115440145,0.31467198539949137
SDG27,-101.902335,45.501448,1409.4132074604754,1611.6635297989421,0.31033381703759366,0.3829038918932821
SDG28,-100.689406,45.526286,1461.4803385664811,1678.2234713684018,0.3947500108465726,0.49203225214461693
SDG29,-99.719063,45.332966,1454.1387008933511,1658.0251624872342,0.9673917302692417,1.1401210066404155
SDG30,-99.10233,45.346058,1471.6036661781511,1671.7833119679524,1.3882283631564207,1.5777620876012133
SDG31,-98.293099,45.371763,1492.4502121646024,1691.915211106682,1.5952491191984135,1.7398141577432098
SDG32,-97.284757,45.250353,1486.4405470109477,1690.9801799414397,1.2126986740610293,1.3742439207352626
SDH25,-103.702928,44.873759,1299.1653384109716,1445.151811702437,0.3225646020909497,0.30798714586659554
SDH26,-102.843343,44.790198,1296.5535453126136,1450.5198425985022,0.2591875345049137,0.246322994888428
SDH27,-101.944702,44.911569,1322.6935703137242,1486.9418854252708,0.349210646970225,0.4154291076798613
SDH28,-101.062806,44.734159,1300.480540437618,1471.0630755193788,0.6623668868349067,0.8715860839535801
SDH29,-100.202639,44.713701,1328.6292283073753,1503.0886914965301,1.0947424865017734,1.4078596932943168
SDH30,-99.160286,44.633312,1343.041095885377,1512.2657108200997,1.4660785021402432,1.7721067279161988
SDH31,-98.268699,44.719019,1379.6606728357383,1548.4453837548467,1.18916400200475,1.3115341101733116
SDH32,-97.478309,44.790469,1405.0015749675308,1581.9490696770113,1.573022153213356,1.6443599312389505
SDH33,-96.586446,44.653802,1396.8626793910314,1586.3424895463736,2.6020610211294097,2.731295461629423
SDI25,-103.77412,44.112326,1179.3883571102995,1309.755914459254,0.04812791068406131,0.058626752749694824
SDI26,-102.912017,44.212214,1209.5590651722018,1341.7504905650542,0.4647071797748794,0.37278104867737705
SDI27,-101.90146,44.09571,1206.4020625360286,1335.1935368904929,0.46235452648851977,0.5164514372300554
SDI28,-101.231956,44.125693,1216.5915227538649,1363.8759402666867,0.4870685812632068,0.6762246644668453
SDI29,-100.308081,44.118543,1223.05345405604,1388.1304062710976,0.6940510468866564,0.875872312969215
SDI30,-99.109987,44.187616,1270.0206966650285,1449.8091608420657,0.6368546209402358,0.8309518396750344
SDI31,-98.395908,44.010763,1259.7963017838445,1447.930450919797,0.9663994098105685,1.0443620364574613
SDI32,-97.575514,44.174812,1302.3494476324622,1476.405046279064,0.4075859800520594,0.46131913201003233
